year,population,birth_rate,death_rate,net_growth,births,deaths,events
323,24877327.97432699,50.0,40.0,10.000000000000002,1243866.3987163496,995093.1189730796,
324,25126101.25407026,50.0,40.0,10.000000000000002,1256305.062703513,1005044.0501628104,
325,25377362.26661096,50.0,40.0,10.000000000000002,1268868.1133305482,1015094.4906644385,
326,25631135.88927707,50.0,40.0,10.000000000000002,1281556.7944638536,1025245.4355710829,
327,25887447.248169843,50.0,40.0,10.000000000000002,1294372.3624084922,1035497.8899267938,
328,26146321.72065154,50.0,40.0,10.000000000000002,1307316.086032577,1045852.8688260616,
329,26407784.937858056,50.0,40.0,10.000000000000002,1320389.246892903,1056311.3975143223,
330,26671862.78723664,50.0,40.0,10.000000000000002,1333593.139361832,1066874.5114894656,
331,26938581.415109005,50.0,40.0,10.000000000000002,1346929.0707554503,1077543.2566043602,
332,27207967.2292601,50.0,40.0,10.000000000000002,1360398.361463005,1088318.6891704039,
333,27480046.9015527,50.0,40.0,10.000000000000002,1374002.345077635,1099201.876062108,
334,27754847.370568227,50.0,40.0,10.000000000000002,1387742.3685284115,1110193.894822729,
335,28032395.84427391,50.0,40.0,10.000000000000002,1401619.7922136956,1121295.8337709564,
336,28312719.80271665,50.0,40.0,10.000000000000002,1415635.9901358327,1132508.792108666,
337,28595847.000743818,50.0,40.0,10.000000000000002,1429792.350037191,1143833.8800297526,
338,28881805.470751256,50.0,40.0,10.000000000000002,1444090.273537563,1155272.2188300502,
339,29170623.525458768,50.0,40.0,10.000000000000002,1458531.1762729385,1166824.9410183507,
340,29462329.760713357,50.0,40.0,10.000000000000002,1473116.488035668,1178493.1904285343,
341,29756953.058320493,50.0,40.0,10.000000000000002,1487847.6529160247,1190278.1223328197,
342,30054522.5889037,50.0,40.0,10.000000000000002,1502726.129445185,1202180.903556148,
343,30355067.814792734,50.0,40.0,10.000000000000002,1517753.3907396367,1214202.7125917093,
344,30658618.492940664,50.0,40.0,10.000000000000002,1532930.9246470332,1226344.7397176267,
345,30965204.677870072,50.0,40.0,10.000000000000002,1548260.2338935037,1238608.187114803,
346,31274856.724648774,50.0,40.0,10.000000000000002,1563742.8362324387,1250994.268985951,
347,31587605.291895263,50.0,40.0,10.000000000000002,1579380.2645947633,1263504.2116758106,
348,31903481.344814215,50.0,40.0,10.000000000000002,1595174.0672407108,1276139.2537925686,
349,32222516.158262357,50.0,40.0,10.000000000000002,1611125.807913118,1288900.6463304942,
350,32544741.31984498,50.0,40.0,10.000000000000002,1627237.0659922492,1301789.6527937993,
351,32870188.73304343,50.0,40.0,10.000000000000002,1643509.4366521714,1314807.5493217371,
352,33198890.620373864,50.0,40.0,10.000000000000002,1659944.5310186932,1327955.6248149546,
353,33530879.526577603,50.0,40.0,10.000000000000002,1676543.9763288803,1341235.1810631042,
354,33866188.321843386,50.0,40.0,10.000000000000002,1693309.4160921695,1354647.5328737355,
355,34204850.20506182,50.0,40.0,10.000000000000002,1710242.5102530913,1368194.008202473,
356,34546898.70711245,50.0,40.0,10.000000000000002,1727344.9353556223,1381875.948284498,
357,34892367.694183566,50.0,40.0,10.000000000000002,1744618.3847091785,1395694.7077673427,
358,35241291.3711254,50.0,40.0,10.000000000000002,1762064.56855627,1409651.654845016,
359,35593704.28483666,50.0,40.0,10.000000000000002,1779685.214241833,1423748.1713934664,
360,35949641.32768502,50.0,40.0,10.000000000000002,1797482.0663842512,1437985.6531074008,
361,36309137.74096187,50.0,40.0,10.000000000000002,1815456.8870480936,1452365.509638475,
362,36672229.118371494,50.0,40.0,10.000000000000002,1833611.4559185747,1466889.1647348597,
363,37038951.409555204,50.0,40.0,10.000000000000002,1851947.5704777604,1481558.0563822081,
364,37409340.92365076,50.0,40.0,10.000000000000002,1870467.046182538,1496373.6369460302,
365,37783434.33288726,50.0,40.0,10.000000000000002,1889171.7166443632,1511337.3733154905,
366,38161268.67621613,50.0,40.0,10.000000000000002,1908063.4338108068,1526450.7470486453,
367,38542881.362978294,50.0,40.0,10.000000000000002,1927144.0681489147,1541715.2545191317,
368,38928310.17660807,50.0,40.0,10.000000000000002,1946415.5088304037,1557132.4070643228,
369,39317593.27837415,50.0,40.0,10.000000000000002,1965879.6639187075,1572703.731134966,
370,39710769.21115789,50.0,40.0,10.000000000000002,1985538.4605578945,1588430.7684463155,
371,40107876.90326946,50.0,40.0,10.000000000000002,2005393.8451634732,1604315.0761307785,
372,40508955.67230216,50.0,40.0,10.000000000000002,2025447.7836151079,1620358.2268920862,
373,40914045.22902518,50.0,40.0,10.000000000000002,2045702.261451259,1636561.8091610072,
374,41323185.68131543,50.0,40.0,10.000000000000002,2066159.2840657716,1652927.4272526172,
375,41736417.53812858,50.0,40.0,10.000000000000002,2086820.876906429,1669456.701525143,
376,42153781.713509865,50.0,40.0,10.000000000000002,2107689.0856754933,1686151.2685403947,
377,42575319.53064496,50.0,40.0,10.000000000000002,2128765.9765322483,1703012.7812257984,
378,43001072.72595141,50.0,40.0,10.000000000000002,2150053.6362975705,1720042.9090380564,
379,43431083.45321092,50.0,40.0,10.000000000000002,2171554.172660546,1737243.3381284368,
380,43865394.287743025,50.0,40.0,10.000000000000002,2193269.7143871514,1754615.771509721,
381,44304048.23062045,50.0,40.0,10.000000000000002,2215202.4115310227,1772161.929224818,
382,44747088.712926656,50.0,40.0,10.000000000000002,2237354.435646333,1789883.5485170663,
383,45194559.600055926,50.0,40.0,10.000000000000002,2259727.9800027963,1807782.384002237,
384,45646505.196056485,50.0,40.0,10.000000000000002,2282325.2598028244,1825860.2078422594,
385,46102970.24801705,50.0,40.0,10.000000000000002,2305148.5124008525,1844118.809920682,
386,46563999.95049722,50.0,40.0,10.000000000000002,2328199.997524861,1862559.9980198888,
387,47029639.950002186,50.0,40.0,10.000000000000002,2351481.9975001095,1881185.5980000875,
388,47499936.349502206,50.0,40.0,10.000000000000002,2374996.8174751103,1899997.4539800882,
389,47974935.71299723,50.0,40.0,10.000000000000002,2398746.7856498617,1918997.4285198892,
390,48454685.0701272,50.0,40.0,10.000000000000002,2422734.25350636,1938187.4028050879,
391,48939231.92082847,50.0,40.0,10.000000000000002,2446961.5960414237,1957569.276833139,
392,49428624.240036756,50.0,40.0,10.000000000000002,2471431.212001838,1977144.9696014703,
393,49922910.48243713,50.0,40.0,10.000000000000002,2496145.5241218563,1996916.4192974851,
394,50422139.5872615,50.0,40.0,10.000000000000002,2521106.979363075,2016885.58349046,
395,50926360.98313411,50.0,40.0,10.000000000000002,2546318.049156706,2037054.4393253645,
396,51435624.592965454,50.0,40.0,10.000000000000002,2571781.229648273,2057424.9837186183,
397,51949980.838895105,50.0,40.0,10.000000000000002,2597499.0419447552,2077999.2335558042,
398,52469480.64728406,50.0,40.0,10.000000000000002,2623474.032364203,2098779.2258913624,
399,52994175.453756906,50.0,40.0,10.000000000000002,2649708.7726878454,2119767.0181502765,
400,53524117.20829447,50.0,40.0,10.000000000000002,2676205.860414724,2140964.688331779,
401,54059358.38037741,50.0,40.0,10.000000000000002,2702967.9190188707,2162374.3352150964,
402,54599951.964181185,50.0,40.0,10.000000000000002,2729997.5982090593,2183998.0785672474,
403,55145951.483823,50.0,40.0,10.000000000000002,2757297.5741911503,2205838.05935292,
404,55697410.998661235,50.0,40.0,10.000000000000002,2784870.549933062,2227896.4399464494,
405,56254385.108647846,50.0,40.0,10.000000000000002,2812719.2554323925,2250175.404345914,
406,56816928.95973432,50.0,40.0,10.000000000000002,2840846.4479867164,2272677.1583893728,
407,57385098.24933166,50.0,40.0,10.000000000000002,2869254.9124665833,2295403.9299732666,
408,57958949.23182498,50.0,40.0,10.000000000000002,2897947.4615912493,2318357.969272999,
409,58538538.72414323,50.0,40.0,10.000000000000002,2926926.9362071618,2341541.5489657293,
410,59123924.11138466,50.0,40.0,10.000000000000002,2956196.2055692333,2364956.9644553866,
411,59715163.3524985,50.0,40.0,10.000000000000002,2985758.1676249253,2388606.53409994,
412,60312314.986023486,50.0,40.0,10.000000000000002,3015615.7493011747,2412492.5994409393,
413,60915438.13588372,50.0,40.0,10.000000000000002,3045771.906794186,2436617.525435349,
414,61524592.51724255,50.0,40.0,10.000000000000002,3076229.6258621276,2460983.7006897023,
415,62139838.44241498,50.0,40.0,10.000000000000002,3106991.922120749,2485593.537696599,
416,62761236.82683913,50.0,40.0,10.000000000000002,3138061.8413419565,2510449.473073565,
417,63388849.19510752,50.0,40.0,10.000000000000002,3169442.459755376,2535553.967804301,
418,64022737.6870586,50.0,40.0,10.000000000000002,3201136.88435293,2560909.507482344,
419,64662965.06392918,50.0,40.0,10.000000000000002,3233148.2531964593,2586518.602557167,
420,65309594.714568466,50.0,40.0,10.000000000000002,3265479.7357284236,2612383.7885827385,
421,65962690.66171415,50.0,40.0,10.000000000000002,3298134.5330857076,2638507.6264685662,
422,66622317.56833129,50.0,40.0,10.000000000000002,3331115.8784165643,2664892.7027332517,
423,67288540.7440146,50.0,40.0,10.000000000000002,3364427.0372007303,2691541.6297605843,
424,67961426.15145476,50.0,40.0,10.000000000000002,3398071.3075727383,2718457.0460581905,
425,68641040.4129693,50.0,40.0,10.000000000000002,3432052.0206484655,2745641.616518772,
426,69327450.817099,50.0,40.0,10.000000000000002,3466372.5408549504,2773098.03268396,
427,70020725.32527,50.0,40.0,10.000000000000002,3501036.2662635,2800829.0130108,
428,70720932.5785227,50.0,40.0,10.000000000000002,3536046.628926135,2828837.303140908,
429,71428141.90430792,50.0,40.0,10.000000000000002,3571407.095215396,2857125.6761723165,
430,72142423.323351,50.0,40.0,10.000000000000002,3607121.16616755,2885696.9329340397,
431,72863847.5565845,50.0,40.0,10.000000000000002,3643192.3778292257,2914553.90226338,
432,73592486.03215036,50.0,40.0,10.000000000000002,3679624.301607518,2943699.4412860144,
433,74328410.89247186,50.0,40.0,10.000000000000002,3716420.5446235933,2973136.4356988748,
434,75071695.00139658,50.0,40.0,10.000000000000002,3753584.750069829,3002867.8000558633,
435,75822411.95141055,50.0,40.0,10.000000000000002,3791120.5975705273,3032896.478056422,
436,76580636.07092465,50.0,40.0,10.000000000000002,3829031.803546233,3063225.4428369864,
437,77346442.4316339,50.0,40.0,10.000000000000002,3867322.1215816955,3093857.6972653563,
438,78119906.85595024,50.0,40.0,10.000000000000002,3905995.342797512,3124796.2742380095,
439,78901105.92450975,50.0,40.0,10.000000000000002,3945055.2962254877,3156044.23698039,
440,79690116.98375484,50.0,40.0,10.000000000000002,3984505.8491877425,3187604.6793501936,
441,80487018.1535924,50.0,40.0,10.000000000000002,4024350.9076796197,3219480.726143696,
442,81291888.3351283,50.0,40.0,10.000000000000002,4064594.4167564157,3251675.5334051326,
443,82104807.2184796,50.0,40.0,10.000000000000002,4105240.3609239804,3284192.2887391844,
444,82925855.29066439,50.0,40.0,10.000000000000002,4146292.76453322,3317034.211626576,
445,83755113.84357104,50.0,40.0,10.000000000000002,4187755.692178552,3350204.5537428414,
446,84592664.98200674,50.0,40.0,10.000000000000002,4229633.249100338,3383706.59928027,
447,85438591.63182682,50.0,40.0,10.000000000000002,4271929.581591341,3417543.6652730727,
448,86292977.54814509,50.0,40.0,10.000000000000002,4314648.877407255,3451719.1019258033,
449,87155907.32362653,50.0,40.0,10.000000000000002,4357795.366181327,3486236.2929450613,
450,88027466.3968628,50.0,40.0,10.000000000000002,4401373.31984314,3521098.655874512,
451,88907741.06083144,50.0,40.0,10.000000000000002,4445387.053041573,3556309.642433258,
452,89796818.47143976,50.0,40.0,10.000000000000002,4489840.923571988,3591872.7388575906,
453,90694786.65615416,50.0,40.0,10.000000000000002,4534739.332807708,3627791.4662461663,
454,91601734.52271569,50.0,40.0,10.000000000000002,4580086.726135785,3664069.3809086275,
455,92517751.86794285,50.0,40.0,10.000000000000002,4625887.593397143,3700710.0747177145,
456,93442929.38662228,50.0,40.0,10.000000000000002,4672146.469331115,3737717.1754648914,
457,94377358.6804885,50.0,40.0,10.000000000000002,4718867.934024425,3775094.34721954,
458,95321132.26729338,50.0,40.0,10.000000000000002,4766056.6133646695,3812845.290691735,
459,96274343.58996631,50.0,40.0,10.000000000000002,4813717.179498316,3850973.7435986525,
460,97237087.02586597,50.0,40.0,10.000000000000002,4861854.351293298,3889483.481034639,
461,98209457.89612463,50.0,40.0,10.000000000000002,4910472.894806231,3928378.315844985,
462,99191552.47508588,50.0,40.0,10.000000000000002,4959577.623754295,3967662.0990034356,
463,100183467.99983674,50.0,40.0,10.000000000000002,5009173.399991837,4007338.71999347,
464,101185302.67983511,50.0,40.0,10.000000000000002,5059265.133991756,4047412.1071934043,
465,102197155.70663345,50.0,40.0,10.000000000000002,5109857.785331673,4087886.228265338,
466,103219127.26369977,50.0,40.0,10.000000000000002,5160956.3631849885,4128765.090547991,
467,104251318.53633676,50.0,40.0,10.000000000000002,5212565.926816839,4170052.7414534707,
468,105293831.72170013,50.0,40.0,10.000000000000002,5264691.586085007,4211753.268868005,
469,106346770.03891714,50.0,40.0,10.000000000000002,5317338.501945857,4253870.801556686,
470,107410237.7393063,50.0,40.0,10.000000000000002,5370511.886965316,4296409.509572252,
471,108484340.11669937,50.0,40.0,10.000000000000002,5424217.005834969,4339373.604667975,
472,109569183.51786636,50.0,40.0,10.000000000000002,5478459.175893318,4382767.340714654,
473,110664875.35304503,50.0,40.0,10.000000000000002,5533243.767652252,4426595.014121802,
474,111771524.10657549,50.0,40.0,10.000000000000002,5588576.205328775,4470860.96426302,
475,112889239.34764124,50.0,40.0,10.000000000000002,5644461.967382062,4515569.57390565,
476,114018131.74111766,50.0,40.0,10.000000000000002,5700906.587055883,4560725.2696447065,
477,115158313.05852883,50.0,40.0,10.000000000000002,5757915.652926441,4606332.522341154,
478,116309896.18911412,50.0,40.0,10.000000000000002,5815494.809455707,4652395.847564565,
479,117472995.15100527,50.0,40.0,10.000000000000002,5873649.757550264,4698919.806040211,
480,118647725.10251532,50.0,40.0,10.000000000000002,5932386.255125767,4745909.004100613,
481,119834202.35354048,50.0,40.0,10.000000000000002,5991710.117677025,4793368.094141619,
482,121032544.37707588,50.0,40.0,10.000000000000002,6051627.218853794,4841301.775083035,
483,122242869.82084665,50.0,40.0,10.000000000000002,6112143.491042333,4889714.792833866,
484,123465298.51905511,50.0,40.0,10.000000000000002,6173264.925952756,4938611.940762205,
485,124699951.50424567,50.0,40.0,10.000000000000002,6234997.575212284,4987998.060169827,
486,125946951.01928812,50.0,40.0,10.000000000000002,6297347.550964407,5037878.040771525,
487,127206420.529481,50.0,40.0,10.000000000000002,6360321.02647405,5088256.82117924,
488,128478484.7347758,50.0,40.0,10.000000000000002,6423924.23673879,5139139.389391032,
489,129763269.58212355,50.0,40.0,10.000000000000002,6488163.479106178,5190530.783284942,
490,131060902.27794479,50.0,40.0,10.000000000000002,6553045.11389724,5242436.091117792,
491,132371511.30072424,50.0,40.0,10.000000000000002,6618575.565036212,5294860.452028969,
492,133695226.41373147,50.0,40.0,10.000000000000002,6684761.320686574,5347809.0565492585,
493,135032178.67786878,50.0,40.0,10.000000000000002,6751608.933893439,5401287.147114752,
494,136382500.46464747,50.0,40.0,10.000000000000002,6819125.023232374,5455300.018585899,
495,137746325.46929395,50.0,40.0,10.000000000000002,6887316.273464698,5509853.018771758,
496,139123788.7239869,50.0,40.0,10.000000000000002,6956189.436199345,5564951.548959476,
497,140515026.61122677,50.0,40.0,10.000000000000002,7025751.330561339,5620601.064449071,
498,141920176.87733904,50.0,40.0,10.000000000000002,7096008.843866952,5676807.075093562,
499,143339378.6461124,50.0,40.0,10.000000000000002,7166968.932305621,5733575.145844497,
500,144772772.43257356,50.0,40.0,10.000000000000002,7238638.621628678,5790910.897302942,
501,146220500.15689927,50.0,40.0,10.000000000000002,7311025.007844964,5848820.006275971,
